customerId,totalAmount12m,salesGrowthPct,revenue_2025_07,revenue_2025_08,revenue_2025_09,revenue_2025_10,revenue_2025_11,revenue_2025_12,revenue_2026_01,revenue_2026_02,revenue_2026_03,revenue_2026_04,revenue_2026_05,revenue_2026_06
CUST01437,420000,-64.3,41000,48000,48000,42000,52000,37000,36000,44000,32000,40000,0,0
CUST01438,513000,-26.1,38000,37000,57000,61000,42000,38000,47000,49000,42000,49000,53000,0
CUST01439,25000,-100.0,5000,3000,3000,4000,3000,4000,3000,0,0,0,0,0
CUST01440,23000,-100.0,3000,4000,3000,3000,3000,3000,4000,0,0,0,0,0
CUST01441,1243000,-19.3,79000,90000,111000,89000,118000,118000,127000,102000,124000,157000,128000,0
CUST01442,3845000,4.1,171000,263000,224000,259000,253000,279000,349000,429000,396000,432000,406000,384000
CUST01443,641000,-57.8,83000,53000,64000,63000,51000,61000,58000,61000,68000,79000,0,0
CUST01444,834000,-0.4,57000,52000,55000,63000,55000,73000,64000,82000,94000,70000,73000,96000
CUST01445,643000,-33.7,61000,45000,55000,41000,71000,49000,55000,75000,63000,63000,65000,0
CUST01446,552000,-66.3,54000,60000,43000,58000,51000,56000,54000,57000,61000,58000,0,0
CUST01447,195000,-71.7,24000,22000,21000,19000,18000,14000,15000,27000,18000,17000,0,0
CUST01448,154000,-54.8,15000,19000,16000,13000,17000,13000,15000,12000,15000,19000,0,0
CUST01449,190000,-37.1,13000,12000,14000,19000,13000,18000,17000,26000,19000,17000,22000,0
CUST01450,155000,-74.4,17000,16000,17000,16000,20000,15000,15000,15000,13000,11000,0,0
CUST01451,166000,-100.0,28000,36000,27000,20000,19000,16000,20000,0,0,0,0,0
CUST01452,1561000,-36.9,139000,147000,120000,135000,131000,129000,100000,214000,152000,142000,152000,0
CUST01453,191000,-27.7,19000,18000,19000,18000,16000,20000,17000,14000,16000,18000,16000,0
CUST01454,461000,-67.5,62000,41000,36000,54000,47000,62000,49000,37000,34000,39000,0,0
CUST01455,658000,-44.1,45000,53000,63000,61000,56000,51000,68000,75000,68000,56000,62000,0
CUST01456,1044000,17.1,82000,76000,94000,75000,78000,68000,74000,98000,91000,88000,118000,102000
CUST01457,96000,-37.0,8000,9000,7000,10000,7000,11000,10000,8000,9000,8000,9000,0
CUST01458,74000,-21.0,7000,6000,6000,7000,7000,7000,6000,6000,7000,7000,8000,0
CUST01459,38000,-100.0,7000,5000,6000,5000,4000,4000,4000,3000,0,0,0,0
CUST01460,143000,-65.1,14000,13000,16000,15000,13000,14000,18000,13000,12000,15000,0,0
CUST01461,23000,0.0,4000,8000,6000,5000,0,0,0,0,0,0,0,0
CUST01462,799000,-38.7,77000,82000,61000,69000,90000,62000,70000,68000,84000,71000,65000,0
CUST01463,1460000,4.8,107000,83000,105000,116000,114000,122000,127000,155000,115000,160000,128000,128000
CUST01464,776000,1.9,52000,52000,59000,73000,64000,58000,68000,72000,67000,67000,74000,70000
CUST01465,1654000,-16.4,145000,148000,124000,105000,132000,150000,194000,147000,122000,136000,120000,131000
CUST01466,350000,-14.1,27000,27000,26000,28000,33000,38000,32000,30000,30000,40000,39000,0
CUST01467,701000,1.8,63000,61000,62000,68000,58000,56000,59000,49000,57000,71000,57000,40000
CUST01468,573000,-46.0,45000,57000,57000,41000,48000,54000,55000,67000,54000,49000,46000,0
CUST01469,46000,-100.0,10000,9000,7000,5000,6000,5000,4000,0,0,0,0,0
CUST01470,547000,-23.1,34000,46000,37000,39000,33000,52000,63000,47000,63000,66000,67000,0
CUST01471,23000,-100.0,4000,3000,3000,3000,3000,3000,4000,0,0,0,0,0
CUST01472,1012000,-36.2,88000,76000,88000,93000,75000,99000,123000,88000,90000,95000,97000,0
CUST01473,5267000,3.7,305000,358000,278000,452000,374000,388000,475000,430000,623000,579000,387000,618000
CUST01474,347000,-9.9,31000,24000,30000,31000,34000,24000,28000,28000,35000,47000,35000,0
CUST01475,1145000,-42.4,99000,111000,120000,93000,101000,93000,97000,91000,147000,115000,78000,0
CUST01476,43000,-64.3,3000,5000,4000,4000,4000,4000,4000,4000,6000,5000,0,0
CUST01477,1290000,-0.6,86000,79000,86000,92000,105000,126000,104000,99000,156000,114000,115000,128000
CUST01478,77000,0.0,17000,15000,18000,15000,12000,0,0,0,0,0,0,0
CUST01479,381000,-48.5,39000,48000,28000,34000,35000,44000,30000,38000,33000,23000,29000,0
CUST01480,252000,-73.3,21000,28000,35000,25000,22000,26000,24000,28000,23000,20000,0,0
CUST01481,189000,-4.4,19000,15000,13000,17000,18000,19000,14000,17000,14000,26000,17000,0
CUST01482,3816000,8.1,263000,194000,237000,236000,231000,293000,323000,401000,411000,412000,350000,465000
CUST01483,3344000,-35.0,261000,250000,233000,324000,303000,257000,366000,389000,285000,300000,376000,0
CUST01484,138000,-19.6,10000,9000,9000,9000,8000,10000,13000,16000,17000,16000,21000,0
CUST01485,661000,-7.7,53000,44000,52000,53000,52000,34000,72000,68000,54000,70000,57000,52000
CUST01486,8070000,74.2,267000,382000,446000,407000,538000,609000,735000,672000,570000,955000,1132000,1357000
CUST01487,359000,-81.0,46000,32000,36000,46000,31000,43000,37000,42000,26000,20000,0,0
CUST01488,275000,-26.9,18000,23000,19000,24000,27000,29000,23000,30000,25000,27000,30000,0
CUST01489,13000,0.0,3000,3000,2000,3000,2000,0,0,0,0,0,0,0
CUST01490,1712000,-30.0,130000,140000,164000,150000,148000,188000,151000,155000,160000,149000,177000,0
CUST01491,5496000,34.4,301000,373000,336000,387000,402000,371000,445000,454000,520000,555000,640000,712000
CUST01492,14000,0.0,3000,2000,2000,2000,3000,2000,0,0,0,0,0,0
CUST01493,354000,-4.2,31000,29000,26000,22000,30000,28000,37000,28000,31000,36000,30000,26000
CUST01494,105000,-100.0,13000,18000,10000,13000,11000,14000,15000,11000,0,0,0,0
CUST01495,467000,-0.8,39000,42000,30000,44000,34000,37000,35000,49000,37000,36000,49000,35000
CUST01496,113000,-67.9,14000,11000,15000,12000,10000,14000,10000,11000,7000,9000,0,0
CUST01497,15000,-100.0,2000,3000,2000,2000,2000,2000,2000,0,0,0,0,0
CUST01498,1181000,-12.2,128000,100000,88000,108000,115000,88000,100000,93000,102000,151000,108000,0
CUST01499,1905000,-17.1,146000,169000,145000,148000,162000,204000,176000,214000,119000,138000,142000,142000
CUST01500,886000,15.9,74000,57000,76000,67000,68000,69000,61000,66000,93000,85000,63000,107000
CUST01501,558000,-70.5,55000,72000,54000,67000,36000,59000,59000,55000,52000,49000,0,0
CUST01502,22000,-100.0,4000,4000,3000,3000,3000,3000,2000,0,0,0,0,0
CUST01503,193000,-100.0,21000,20000,22000,20000,19000,23000,26000,21000,21000,0,0,0
CUST01504,841000,-25.1,76000,71000,68000,67000,84000,64000,80000,82000,73000,74000,102000,0
CUST01505,176000,-76.6,21000,19000,25000,16000,19000,18000,17000,14000,16000,11000,0,0
CUST01506,421000,11.4,40000,32000,33000,32000,28000,34000,38000,33000,34000,39000,42000,36000
CUST01507,18000,0.0,4000,4000,4000,3000,3000,0,0,0,0,0,0,0
CUST01508,393000,-66.0,43000,53000,46000,38000,44000,27000,33000,24000,49000,36000,0,0
CUST01509,198000,-73.8,19000,20000,22000,21000,20000,19000,16000,25000,20000,16000,0,0
CUST01510,115000,-100.0,22000,17000,18000,20000,17000,12000,9000,0,0,0,0,0
CUST01511,14901000,12.1,525000,796000,610000,816000,1124000,1083000,1531000,1704000,1455000,1481000,1701000,2075000
CUST01512,2037000,-5.7,140000,184000,127000,175000,155000,160000,207000,197000,160000,174000,208000,150000
CUST01513,111000,-53.1,15000,10000,13000,9000,8000,9000,11000,10000,11000,9000,6000,0
CUST01514,48000,-100.0,7000,8000,8000,5000,7000,6000,7000,0,0,0,0,0
CUST01515,132000,-100.0,19000,14000,21000,16000,17000,14000,16000,15000,0,0,0,0
CUST01516,178000,23.1,19000,13000,12000,15000,16000,16000,13000,13000,13000,18000,15000,15000
CUST01517,1944000,21.8,121000,115000,113000,168000,143000,155000,188000,154000,167000,204000,206000,210000
CUST01518,38000,-100.0,4000,5000,5000,5000,4000,4000,4000,3000,4000,0,0,0
CUST01519,1033000,-15.1,100000,72000,85000,87000,101000,87000,93000,102000,76000,106000,124000,0
CUST01520,621000,-66.7,79000,79000,76000,51000,65000,55000,52000,57000,53000,54000,0,0
CUST01521,1010000,-46.6,91000,97000,116000,92000,84000,79000,90000,96000,108000,80000,77000,0
CUST01522,75000,-100.0,8000,11000,8000,9000,10000,7000,7000,8000,7000,0,0,0
CUST01523,73000,-100.0,13000,12000,10000,15000,8000,9000,6000,0,0,0,0,0
CUST01524,102000,-100.0,15000,18000,14000,12000,13000,11000,9000,10000,0,0,0,0
CUST01525,67000,-100.0,12000,8000,9000,9000,7000,7000,8000,7000,0,0,0,0
CUST01526,678000,-61.5,60000,68000,62000,72000,74000,58000,67000,71000,67000,79000,0,0
CUST01527,1705000,7.2,126000,116000,171000,148000,162000,174000,124000,151000,115000,116000,152000,150000
CUST01528,290000,-41.9,27000,25000,23000,27000,28000,24000,40000,23000,23000,26000,24000,0
CUST01529,3319000,47.8,145000,138000,200000,164000,227000,217000,261000,298000,340000,469000,394000,466000
CUST01530,718000,-31.4,60000,58000,63000,64000,50000,69000,84000,54000,72000,64000,80000,0
CUST01531,1758000,-28.9,114000,134000,176000,147000,133000,149000,119000,222000,188000,173000,203000,0
CUST01532,26548000,60.5,1556000,1235000,1512000,1953000,2192000,2683000,1599000,2185000,2134000,2422000,2846000,4231000
CUST01533,1166000,-33.1,73000,95000,101000,109000,95000,92000,134000,125000,101000,105000,136000,0
CUST01534,3000,0.0,1000,1000,0,1000,0,0,0,0,0,0,0,0
CUST01535,2127000,31.0,110000,114000,128000,132000,101000,163000,204000,171000,222000,308000,236000,238000
CUST01536,276000,-74.4,36000,31000,26000,28000,26000,26000,28000,29000,25000,21000,0,0
CUST01537,67000,-100.0,10000,13000,12000,9000,9000,8000,6000,0,0,0,0,0
CUST01538,51000,0.0,8000,9000,15000,9000,10000,0,0,0,0,0,0,0
CUST01539,27000,-100.0,3000,3000,3000,3000,3000,3000,3000,2000,4000,0,0,0
CUST01540,390000,-16.7,37000,35000,35000,33000,32000,42000,27000,34000,35000,43000,37000,0
CUST01541,256000,-100.0,41000,37000,35000,39000,40000,30000,34000,0,0,0,0,0
CUST01542,2363000,-17.9,173000,134000,219000,276000,177000,177000,204000,209000,250000,188000,161000,195000
CUST01543,344000,-25.3,36000,47000,31000,31000,28000,33000,25000,27000,27000,28000,31000,0
CUST01544,1384000,-37.0,98000,106000,110000,101000,120000,145000,150000,143000,139000,118000,154000,0
CUST01545,2088000,-22.0,191000,189000,227000,204000,180000,232000,167000,181000,138000,218000,161000,0
CUST01546,41000,-58.3,4000,4000,4000,4000,5000,3000,3000,5000,4000,5000,0,0
CUST01547,216000,9.3,18000,16000,18000,20000,15000,16000,18000,18000,18000,22000,19000,18000
CUST01548,19000,-60.0,2000,2000,2000,2000,2000,2000,2000,2000,1000,2000,0,0
CUST01549,269000,-35.9,21000,28000,26000,25000,21000,20000,30000,23000,25000,23000,27000,0
CUST01550,711000,-14.8,56000,50000,46000,72000,77000,60000,78000,48000,63000,54000,57000,50000
CUST01551,5633000,61.6,215000,250000,280000,341000,539000,320000,358000,485000,567000,762000,706000,810000
CUST01552,1049000,-41.1,108000,103000,105000,96000,108000,84000,95000,93000,92000,83000,82000,0
CUST01553,211000,5.5,13000,18000,14000,20000,19000,14000,22000,14000,19000,19000,16000,23000
CUST01554,570000,-37.6,50000,63000,40000,50000,52000,47000,58000,51000,56000,52000,51000,0
CUST01555,61000,-37.5,6000,5000,7000,7000,6000,4000,5000,5000,6000,5000,5000,0
CUST01556,7000,-100.0,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0
CUST01557,11000,-100.0,2000,1000,2000,1000,1000,1000,1000,1000,1000,0,0,0
CUST01558,186000,8.2,13000,12000,14000,16000,15000,14000,18000,16000,15000,23000,15000,15000
CUST01559,883000,-19.2,70000,78000,97000,86000,74000,73000,71000,72000,81000,89000,92000,0
CUST01560,23000,-100.0,4000,4000,3000,3000,4000,2000,3000,0,0,0,0,0
CUST01561,38000,0.0,6000,5000,8000,6000,7000,6000,0,0,0,0,0,0
CUST01562,355000,-63.0,34000,27000,27000,31000,42000,31000,37000,46000,36000,44000,0,0
CUST01563,85000,-100.0,15000,13000,12000,8000,8000,8000,7000,7000,7000,0,0,0
CUST01564,147000,-100.0,23000,21000,24000,14000,12000,15000,15000,14000,9000,0,0,0
CUST01565,48000,-100.0,10000,7000,7000,7000,7000,5000,5000,0,0,0,0,0
CUST01566,22000,-33.4,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,0
CUST01567,2295000,-19.2,156000,154000,168000,176000,200000,186000,214000,221000,259000,187000,182000,192000
CUST01568,1303000,29.0,102000,88000,82000,94000,98000,159000,83000,108000,106000,104000,103000,176000
CUST01569,156000,-18.4,18000,17000,15000,13000,12000,12000,13000,12000,13000,17000,14000,0
CUST01570,126000,-58.8,12000,14000,16000,15000,12000,9000,12000,10000,12000,14000,0,0
CUST01571,1475000,-41.4,122000,153000,136000,158000,127000,121000,128000,155000,132000,133000,110000,0
CUST01572,754000,-35.1,69000,59000,54000,71000,73000,52000,65000,73000,90000,64000,84000,0
CUST01573,22000,-33.4,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,0
CUST01574,17000,0.0,4000,4000,4000,2000,3000,0,0,0,0,0,0,0
CUST01575,4796000,18.5,279000,285000,296000,413000,368000,365000,423000,374000,480000,405000,499000,609000
CUST01576,786000,-1.9,56000,64000,71000,54000,62000,67000,59000,69000,80000,72000,51000,81000
CUST01577,94000,0.0,17000,19000,18000,14000,13000,13000,0,0,0,0,0,0
CUST01578,138000,0.0,29000,35000,26000,24000,24000,0,0,0,0,0,0,0
CUST01579,77000,0.0,19000,14000,14000,14000,16000,0,0,0,0,0,0,0
CUST01580,214000,0.0,56000,44000,41000,35000,38000,0,0,0,0,0,0,0
CUST01581,16000,0.0,3000,3000,2000,3000,3000,2000,0,0,0,0,0,0
CUST01582,689000,-10.2,40000,53000,57000,49000,57000,80000,63000,63000,60000,73000,94000,0
CUST01583,1661000,-46.3,159000,119000,146000,156000,190000,155000,136000,175000,168000,118000,139000,0
CUST01584,993000,-10.5,67000,86000,76000,86000,87000,85000,89000,74000,104000,83000,71000,85000
CUST01585,109000,-30.3,8000,8000,10000,10000,7000,10000,9000,13000,11000,8000,15000,0
CUST01586,34000,-100.0,5000,5000,5000,5000,5000,4000,5000,0,0,0,0,0
CUST01587,1713000,27.3,104000,113000,100000,152000,108000,136000,146000,135000,159000,160000,163000,237000
CUST01588,601000,-38.1,70000,51000,43000,54000,70000,54000,57000,56000,47000,50000,49000,0
CUST01589,844000,-35.5,81000,68000,68000,94000,58000,67000,89000,41000,118000,80000,80000,0
CUST01590,153000,5.4,10000,14000,14000,13000,10000,16000,11000,14000,12000,14000,13000,12000
CUST01591,640000,-48.9,68000,52000,63000,50000,70000,50000,49000,79000,62000,49000,48000,0
CUST01592,5314000,20.9,247000,300000,252000,301000,490000,454000,398000,485000,597000,497000,647000,646000
CUST01593,129000,-100.0,16000,20000,16000,17000,18000,15000,14000,13000,0,0,0,0
CUST01594,2224000,-37.2,212000,208000,164000,219000,249000,208000,242000,202000,148000,203000,169000,0
CUST01595,19000,0.0,4000,4000,2000,3000,3000,3000,0,0,0,0,0,0
CUST01596,311000,-100.0,23000,25000,42000,33000,37000,41000,36000,43000,31000,0,0,0
CUST01597,301000,-100.0,41000,51000,34000,34000,31000,43000,34000,33000,0,0,0,0
CUST01598,4359000,2.9,269000,247000,318000,410000,392000,345000,500000,325000,347000,364000,382000,460000
CUST01599,77000,-100.0,11000,11000,14000,10000,10000,12000,9000,0,0,0,0,0
CUST01600,4281000,7.1,337000,347000,391000,306000,305000,319000,364000,345000,390000,402000,367000,408000
CUST01601,6000,0.0,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0
CUST01602,1351000,4.8,89000,94000,83000,119000,100000,141000,123000,113000,118000,108000,153000,110000
CUST01603,619000,-28.0,42000,47000,45000,63000,56000,53000,53000,64000,65000,69000,62000,0
CUST01604,9000,-100.0,2000,1000,1000,1000,1000,2000,1000,0,0,0,0,0
CUST01605,224000,-69.7,26000,19000,24000,23000,21000,25000,25000,19000,22000,20000,0,0
CUST01606,3952000,-24.9,351000,339000,323000,274000,332000,353000,375000,429000,327000,518000,331000,0
CUST01607,35000,-100.0,5000,7000,5000,5000,4000,5000,4000,0,0,0,0,0
CUST01608,489000,-35.5,46000,53000,41000,47000,51000,47000,42000,42000,40000,36000,44000,0
CUST01609,343000,-41.5,32000,31000,40000,30000,31000,30000,32000,33000,29000,32000,23000,0
CUST01610,44000,-23.1,3000,4000,4000,3000,3000,4000,4000,4000,5000,5000,5000,0
CUST01611,1028000,-10.4,87000,81000,69000,82000,106000,91000,81000,107000,82000,115000,127000,0
CUST01612,78000,-100.0,8000,10000,7000,9000,12000,10000,14000,8000,0,0,0,0
CUST01613,150000,-81.8,19000,18000,17000,13000,15000,16000,16000,15000,13000,8000,0,0
CUST01614,1193000,-7.4,85000,131000,94000,82000,90000,114000,91000,122000,97000,86000,114000,87000
CUST01615,25000,-100.0,3000,3000,3000,2000,3000,3000,3000,2000,3000,0,0,0
CUST01616,1021000,24.8,66000,70000,90000,89000,72000,108000,69000,73000,92000,106000,79000,107000
CUST01617,11577000,37.9,761000,569000,505000,873000,921000,755000,722000,969000,1332000,1050000,1440000,1680000
CUST01618,1905000,-31.1,148000,137000,145000,246000,154000,136000,154000,221000,181000,171000,212000,0
CUST01619,68000,-100.0,9000,10000,10000,8000,11000,9000,11000,0,0,0,0,0
CUST01620,6560000,33.5,391000,460000,404000,392000,587000,497000,523000,607000,510000,912000,721000,556000
CUST01621,282000,-63.0,27000,27000,25000,23000,38000,31000,30000,26000,25000,30000,0,0
CUST01622,733000,-22.1,54000,69000,58000,53000,74000,46000,62000,66000,85000,79000,87000,0
CUST01623,83000,-33.3,9000,8000,9000,5000,10000,7000,7000,8000,6000,7000,7000,0
CUST01624,8886000,27.6,545000,710000,648000,659000,604000,521000,748000,660000,876000,921000,1055000,939000
CUST01625,705000,-66.8,72000,76000,52000,67000,63000,74000,64000,87000,75000,75000,0,0
CUST01626,10000,0.0,2000,2000,2000,2000,1000,1000,0,0,0,0,0,0
CUST01627,985000,-16.0,68000,77000,87000,84000,91000,94000,86000,83000,94000,122000,99000,0
CUST01628,158000,16.7,11000,11000,17000,12000,13000,16000,10000,13000,13000,16000,16000,10000
CUST01629,609000,-35.0,64000,58000,67000,40000,59000,57000,53000,57000,50000,58000,46000,0
CUST01630,1015000,21.1,86000,97000,80000,67000,86000,97000,72000,71000,84000,82000,97000,96000
CUST01631,993000,3.6,73000,70000,81000,69000,95000,98000,68000,76000,105000,93000,79000,86000
CUST01632,18000,-100.0,3000,3000,2000,2000,2000,2000,2000,2000,0,0,0,0
CUST01633,865000,6.2,63000,57000,79000,67000,73000,58000,72000,80000,75000,80000,92000,69000
CUST01634,2351000,-63.2,258000,251000,217000,244000,216000,280000,216000,219000,212000,238000,0,0
CUST01635,52000,-100.0,11000,8000,6000,6000,6000,5000,5000,5000,0,0,0,0
CUST01636,1085000,-30.6,79000,77000,96000,89000,100000,112000,97000,89000,128000,84000,134000,0
CUST01637,1082000,-13.5,73000,79000,96000,92000,117000,101000,69000,99000,113000,118000,125000,0
CUST01638,213000,-53.7,28000,27000,24000,19000,20000,16000,19000,17000,18000,13000,12000,0
CUST01639,244000,-1.7,26000,19000,21000,23000,22000,16000,25000,17000,17000,17000,18000,23000
CUST01640,41000,0.0,5000,6000,7000,9000,6000,8000,0,0,0,0,0,0
CUST01641,1065000,-27.2,96000,102000,100000,80000,118000,87000,103000,85000,91000,110000,93000,0
CUST01642,3109000,35.2,158000,150000,181000,225000,205000,238000,264000,275000,291000,350000,355000,417000
CUST01643,442000,-59.7,48000,52000,47000,36000,40000,59000,40000,43000,31000,46000,0,0
CUST01644,53000,-30.8,5000,6000,5000,5000,6000,4000,4000,5000,4000,5000,4000,0
CUST01645,423000,-5.1,30000,32000,27000,25000,34000,45000,39000,42000,37000,36000,40000,36000
CUST01646,1118000,12.8,73000,112000,81000,88000,95000,105000,80000,87000,98000,78000,94000,127000
CUST01647,1373000,-30.5,125000,100000,124000,94000,101000,146000,138000,144000,121000,154000,126000,0
CUST01648,13000,0.0,3000,4000,3000,3000,0,0,0,0,0,0,0,0
CUST01649,72000,-100.0,11000,11000,6000,7000,10000,8000,5000,6000,8000,0,0,0
CUST01650,28000,-100.0,3000,5000,5000,4000,5000,3000,3000,0,0,0,0,0
CUST01651,561000,-28.9,44000,44000,53000,50000,47000,39000,51000,55000,60000,64000,54000,0
CUST01652,575000,-50.3,50000,52000,58000,61000,48000,53000,58000,59000,52000,39000,45000,0
CUST01653,524000,-25.9,66000,48000,46000,43000,46000,40000,53000,45000,37000,38000,62000,0
CUST01654,10618000,16.9,477000,643000,789000,869000,674000,739000,946000,1076000,941000,1303000,907000,1254000
CUST01655,52000,-100.0,10000,8000,8000,7000,6000,7000,6000,0,0,0,0,0
CUST01656,1366000,-35.4,136000,140000,85000,128000,108000,94000,137000,144000,129000,137000,128000,0
CUST01657,469000,-70.2,44000,54000,52000,35000,44000,44000,43000,48000,60000,45000,0,0
CUST01658,42000,-100.0,7000,8000,8000,6000,4000,4000,5000,0,0,0,0,0
CUST01659,77000,-74.1,8000,8000,7000,7000,7000,6000,9000,9000,9000,7000,0,0
CUST01660,532000,5.5,46000,40000,39000,47000,50000,49000,38000,46000,43000,46000,51000,37000
CUST01661,953000,9.8,83000,98000,91000,83000,66000,81000,68000,89000,58000,74000,78000,84000
CUST01662,401000,21.3,39000,32000,46000,31000,31000,25000,30000,22000,37000,35000,39000,34000
CUST01663,8000,0.0,2000,2000,2000,2000,0,0,0,0,0,0,0,0
CUST01664,883000,-39.2,89000,74000,68000,85000,90000,51000,94000,104000,67000,70000,91000,0
CUST01665,15000,-100.0,2000,2000,2000,2000,1000,2000,2000,2000,0,0,0,0
CUST01666,18000,-100.0,4000,2000,2000,3000,2000,3000,2000,0,0,0,0,0
CUST01667,10000,0.0,6000,4000,0,0,0,0,0,0,0,0,0,0
CUST01668,1067000,-3.0,85000,81000,85000,95000,101000,92000,112000,77000,79000,85000,90000,85000
CUST01669,17095000,1.8,930000,1030000,1147000,1173000,1314000,1403000,1637000,1538000,1829000,1465000,1664000,1965000
CUST01670,47000,-100.0,7000,6000,7000,6000,7000,5000,4000,5000,0,0,0,0
CUST01671,3084000,-18.3,232000,211000,183000,275000,231000,251000,319000,283000,334000,407000,358000,0
CUST01672,548000,18.1,55000,43000,42000,51000,41000,39000,38000,51000,38000,47000,44000,59000
CUST01673,22000,-66.6,3000,3000,2000,2000,2000,2000,2000,2000,2000,2000,0,0
CUST01674,4568000,15.0,327000,321000,381000,281000,326000,341000,360000,416000,429000,401000,578000,407000
CUST01675,188000,-100.0,29000,18000,27000,26000,20000,19000,17000,19000,13000,0,0,0
CUST01676,81000,-100.0,10000,13000,10000,10000,9000,7000,9000,6000,7000,0,0,0
CUST01677,104000,-68.0,14000,13000,12000,9000,8000,15000,10000,8000,7000,8000,0,0
CUST01678,220000,-3.8,20000,16000,19000,18000,22000,23000,17000,18000,17000,17000,13000,20000
CUST01679,24000,-100.0,4000,3000,3000,3000,3000,3000,3000,2000,0,0,0,0
CUST01680,215000,-26.4,18000,20000,21000,23000,21000,20000,20000,18000,15000,16000,23000,0
CUST01681,94000,0.0,29000,18000,22000,25000,0,0,0,0,0,0,0,0
CUST01682,70000,-100.0,9000,13000,12000,10000,9000,9000,8000,0,0,0,0,0
CUST01683,14000,-100.0,2000,1000,2000,1000,1000,1000,2000,2000,2000,0,0,0
CUST01684,24000,0.0,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
CUST01685,4355000,4.7,229000,323000,300000,325000,314000,477000,360000,376000,430000,456000,421000,344000
CUST01686,126000,-29.7,8000,10000,14000,10000,11000,10000,11000,13000,13000,14000,12000,0
CUST01687,277000,-37.2,23000,24000,25000,17000,22000,26000,30000,29000,27000,29000,25000,0
CUST01688,697000,-50.2,84000,62000,52000,56000,70000,69000,68000,71000,64000,54000,47000,0
CUST01689,203000,-67.9,19000,20000,23000,24000,23000,20000,19000,19000,18000,18000,0,0
CUST01690,1088000,-65.8,89000,120000,109000,119000,122000,101000,134000,110000,75000,109000,0,0
CUST01691,87000,-100.0,12000,16000,13000,12000,12000,11000,11000,0,0,0,0,0
CUST01692,6000,0.0,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0
CUST01693,568000,-67.8,60000,49000,61000,50000,55000,55000,64000,52000,64000,58000,0,0
CUST01694,27000,0.0,5000,5000,6000,5000,6000,0,0,0,0,0,0,0
CUST01695,357000,-57.4,26000,32000,41000,32000,32000,40000,37000,32000,39000,46000,0,0
CUST01696,786000,-23.1,63000,55000,70000,53000,80000,67000,72000,71000,82000,90000,83000,0
CUST01697,541000,12.3,46000,36000,35000,45000,50000,53000,32000,47000,51000,46000,54000,46000
CUST01698,92000,-100.0,13000,15000,16000,14000,10000,12000,12000,0,0,0,0,0
CUST01699,47000,-36.4,4000,5000,5000,4000,6000,5000,3000,4000,4000,3000,4000,0
CUST01700,6000,0.0,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0
CUST01701,72000,-100.0,8000,9000,15000,9000,9000,10000,12000,0,0,0,0,0
CUST01702,9000,-100.0,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0
CUST01703,590000,-3.0,41000,48000,40000,37000,48000,47000,67000,52000,48000,49000,56000,57000
CUST01704,147000,-62.8,17000,14000,16000,16000,12000,13000,16000,13000,14000,16000,0,0
CUST01705,781000,-36.4,66000,77000,59000,63000,63000,67000,79000,68000,89000,60000,90000,0
CUST01706,15000,-100.0,2000,2000,2000,2000,2000,1000,2000,2000,0,0,0,0
CUST01707,4417000,29.2,247000,297000,246000,260000,352000,297000,374000,347000,465000,395000,556000,581000
CUST01708,1005000,-29.5,85000,74000,78000,92000,81000,87000,90000,97000,111000,99000,111000,0
CUST01709,41000,0.0,9000,7000,6000,7000,6000,6000,0,0,0,0,0,0
CUST01710,387000,-21.2,28000,30000,39000,30000,40000,34000,47000,29000,28000,46000,36000,0
CUST01711,7000,-100.0,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0
CUST01712,168000,-32.0,14000,13000,15000,15000,13000,14000,21000,15000,14000,16000,18000,0
CUST01713,9000,-100.0,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0
CUST01714,120000,0.0,32000,25000,21000,23000,19000,0,0,0,0,0,0,0
CUST01715,935000,0.8,69000,73000,85000,60000,71000,77000,95000,85000,69000,96000,77000,78000
CUST01716,139000,-100.0,21000,22000,17000,17000,14000,11000,15000,10000,12000,0,0,0
CUST01717,515000,9.3,42000,48000,47000,35000,40000,33000,37000,48000,44000,42000,47000,52000
CUST01718,219000,5.9,18000,17000,17000,18000,19000,25000,18000,17000,16000,17000,16000,21000
CUST01719,539000,-43.5,69000,38000,55000,43000,48000,45000,55000,45000,54000,41000,46000,0
CUST01720,23000,0.0,8000,4000,6000,5000,0,0,0,0,0,0,0,0
CUST01721,21695000,27.5,974000,1447000,1157000,1504000,1703000,1508000,1855000,1776000,2261000,2427000,2795000,2288000
CUST01722,969000,-15.1,99000,74000,101000,93000,81000,68000,97000,72000,76000,89000,52000,67000
CUST01723,53000,0.0,12000,10000,9000,12000,10000,0,0,0,0,0,0,0
CUST01724,503000,-42.3,50000,55000,50000,47000,55000,41000,42000,36000,52000,45000,30000,0
